,Fp1,FT9,TP10,Fp2,FT7,PO4,PO8,AF8
Fp1,0.4982638888888889,0.0,0.0,0.5017361111111112,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.42128279883381925,0.0,0.0,0.5787172011661808,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
