,Fp1,FT9,TP10,Fp2,FT7,PO4,PO8,AF8
Fp1,0.6039603960396039,0.0,0.0,0.39603960396039606,0.0,0.0,0.0,0.0
FT9,0.0,0.4984520123839009,0.5015479876160991,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.4080604534005038,0.5919395465994962,0.0,0.0,0.0,0.0,0.0
Fp2,0.44866920152091255,0.0,0.0,0.5513307984790875,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
