,Fp1,F7,FT9,P7,TP10,CP2,AF7,AF8
Fp1,0.8026221692491061,0.0,0.0,0.0,0.0,0.0019070321811680572,0.05435041716328963,0.14112038140643623
F7,0.0,0.40847387906211435,0.22679281502810913,0.0,0.1623474564651035,0.006993006993006993,0.195392842451666,0.0
FT9,0.0,0.17327198577852138,0.42235700094112727,0.0,0.14597929520025096,0.0,0.25839171808010036,0.0
P7,0.0,0.0,0.0,0.8138181818181818,0.0,0.03563636363636364,0.0,0.15054545454545454
TP10,0.0,0.16889584519066592,0.19948776323278317,0.0,0.4603016505406944,0.04126351735913489,0.13005122367672167,0.0
CP2,0.0023446658851113715,0.019148104728409537,0.0,0.039077764751856196,0.11176240719030871,0.7784290738569754,0.0,0.0492379835873388
AF7,0.027001194743130227,0.16989247311827957,0.2954599761051374,0.0,0.1084826762246117,0.0,0.3977299880525687,0.0014336917562724014
AF8,0.12317935913441531,0.0,0.0,0.08614232209737828,0.0,0.026217228464419477,0.002913025384935497,0.7615480649188514
