,Fp1,FT9,TP10,Fp2,FT7,PO4,PO8,AF8
Fp1,0.5728264960481746,0.0,0.0,0.3880316146029356,0.0,0.013925479864508844,0.0,0.02521640948438088
FT9,0.0,0.7982216142270862,0.20177838577291382,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.3064853556485356,0.6935146443514645,0.0,0.0,0.0,0.0,0.0
Fp2,0.41498791297340853,0.0,0.0008058017727639,0.5310233682514102,0.0,0.0531829170024174,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.9423076923076923,0.013574660633484163,0.0,0.04411764705882353
PO4,0.03842159916926272,0.0,0.0,0.13499480789200416,0.014537902388369679,0.8120456905503635,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0550381033022862,0.0,0.0,0.0,0.03302286198137172,0.0,0.0,0.9119390347163421
