,Fp1,FT9,TP10,Fp2,FT7,PO4,PO8,AF8
Fp1,0.5637181409295352,0.0,0.0,0.335832083958021,0.0,0.0,0.0,0.10044977511244378
FT9,0.0,0.8564476885644768,0.1435523114355231,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.1864951768488746,0.8135048231511254,0.0,0.0,0.0,0.0,0.0
Fp2,0.47844827586206895,0.0,0.004310344827586207,0.5172413793103449,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1097972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.8902027027027027
