,Fp1,F7,FT9,P7,TP10,CP2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.28721017202692595,0.24158563949139866,0.0,0.18997756170531038,0.0,0.281226626776365,0.0
FT9,0.0,0.23011963406052077,0.2772695285010556,0.0,0.22800844475721324,0.0,0.26460239268121044,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.20124804992199688,0.2542901716068643,0.0,0.3049921996879875,0.0,0.23946957878315134,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.25132978723404253,0.2473404255319149,0.0,0.2014627659574468,0.0,0.29986702127659576,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
