,Fp1,F7,FT9,TP9,F8,Fp2,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.46975806451612906,0.0,0.0,0.1431451612903226,0.3870967741935484,0.0
TP9,0.0,0.0,0.0,0.6355140186915887,0.3644859813084112,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.16279069767441862,0.507399577167019,0.0,0.0,0.3298097251585624
Fp2,0.0,0.0,0.18204488778054864,0.0,0.0,0.486284289276808,0.3316708229426434,0.0
AF7,0.0,0.0,0.2625169147496617,0.0,0.0,0.17726657645466848,0.5602165087956699,0.0
AF8,0.0,0.0,0.0,0.0,0.43169398907103823,0.0,0.0,0.5683060109289617
