,Fp1,F7,FT9,P7,TP10,CP2,AF7,AF8
Fp1,0.5475113122171946,0.0,0.0,0.0,0.0,0.0,0.0,0.45248868778280543
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3141025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.6858974358974359
