,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,lateraloccipital-lh,lingual-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5818181818181818,0.09090909090909091,0.0,0.23636363636363636,0.09090909090909091,0.0,0.0,0.0
caudalanteriorcingulate-rh,0.14473684210526316,0.5657894736842105,0.06578947368421052,0.17105263157894737,0.0,0.05263157894736842,0.0,0.0
frontalpole-lh,0.0,0.056179775280898875,0.7078651685393258,0.10112359550561797,0.0449438202247191,0.0,0.0898876404494382,0.0
frontalpole-rh,0.0873015873015873,0.1111111111111111,0.11904761904761904,0.4444444444444444,0.09523809523809523,0.0,0.015873015873015872,0.12698412698412698
fusiform-lh,0.04477611940298507,0.0,0.1044776119402985,0.16417910447761194,0.5223880597014925,0.0,0.16417910447761194,0.0
lateraloccipital-lh,0.020833333333333332,0.16666666666666666,0.0,0.0,0.0,0.6041666666666666,0.20833333333333334,0.0
lingual-lh,0.0,0.0,0.109375,0.0,0.109375,0.25,0.53125,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.02857142857142857,0.2857142857142857,0.0,0.0,0.0,0.6857142857142857
