,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5954198473282443,0.0,0.0,0.1450381679389313,0.183206106870229,0.0,0.05343511450381679,0.022900763358778626
frontalpole-lh,0.0,0.7941176470588235,0.14705882352941177,0.0,0.0,0.058823529411764705,0.0,0.0
frontalpole-rh,0.0,0.2457627118644068,0.6186440677966102,0.0,0.0,0.13559322033898305,0.0,0.0
inferiortemporal-lh,0.09497206703910614,0.0,0.0,0.5977653631284916,0.0893854748603352,0.0,0.21787709497206703,0.0
middletemporal-lh,0.15942028985507245,0.0,0.0,0.10869565217391304,0.6666666666666666,0.0,0.06521739130434782,0.0
rostralanteriorcingulate-rh,0.0,0.028169014084507043,0.16901408450704225,0.0,0.0,0.6619718309859155,0.0,0.14084507042253522
temporalpole-lh,0.06565656565656566,0.0,0.0,0.29797979797979796,0.045454545454545456,0.0,0.5909090909090909,0.0
temporalpole-rh,0.030303030303030304,0.0,0.0,0.0,0.0,0.11363636363636363,0.0,0.8560606060606061
