,frontalpole-lh,fusiform-rh,inferiortemporal-lh,lingual-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-lh
frontalpole-lh,0.5900621118012422,0.006211180124223602,0.0,0.18012422360248448,0.0,0.16149068322981366,0.062111801242236024,0.0
fusiform-rh,0.0,0.7604166666666666,0.0,0.020833333333333332,0.16666666666666666,0.052083333333333336,0.0,0.0
inferiortemporal-lh,0.0,0.0,0.7142857142857143,0.07936507936507936,0.20634920634920634,0.0,0.0,0.0
lingual-rh,0.17261904761904762,0.017857142857142856,0.05357142857142857,0.4880952380952381,0.05952380952380952,0.17857142857142858,0.02976190476190476,0.0
parahippocampal-lh,0.0,0.0948905109489051,0.15328467153284672,0.08029197080291971,0.6423357664233577,0.014598540145985401,0.0,0.014598540145985401
parahippocampal-rh,0.21476510067114093,0.013422818791946308,0.0,0.24161073825503357,0.0,0.4899328859060403,0.040268456375838924,0.0
rostralanteriorcingulate-lh,0.15053763440860216,0.0,0.0,0.07526881720430108,0.0,0.08602150537634409,0.6881720430107527,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
