,entorhinal-lh,fusiform-lh,inferiortemporal-lh,lateraloccipital-lh,middletemporal-lh,parstriangularis-lh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.37777777777777777,0.0,0.1,0.18888888888888888,0.2,0.13333333333333333,0.0,0.0
fusiform-lh,0.0,0.5945945945945946,0.16216216216216217,0.013513513513513514,0.17567567567567569,0.05405405405405406,0.0,0.0
inferiortemporal-lh,0.08045977011494253,0.10344827586206896,0.47126436781609193,0.1839080459770115,0.011494252873563218,0.14942528735632185,0.0,0.0
lateraloccipital-lh,0.11428571428571428,0.02857142857142857,0.1523809523809524,0.44761904761904764,0.01904761904761905,0.2,0.0,0.0380952380952381
middletemporal-lh,0.2336448598130841,0.1588785046728972,0.04672897196261682,0.06542056074766354,0.4766355140186916,0.018691588785046728,0.0,0.0
parstriangularis-lh,0.1095890410958904,0.0821917808219178,0.1232876712328767,0.2191780821917808,0.0,0.4657534246575342,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.9512195121951219
