,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14478260869565218,0.06347826086956522,0.14565217391304347,0.1126086956521739,0.13434782608695653,0.11826086956521739,0.14565217391304347,0.13521739130434782
frontalpole-lh,0.132486388384755,0.13157894736842105,0.132486388384755,0.08711433756805807,0.13157894736842105,0.11978221415607986,0.132486388384755,0.132486388384755
frontalpole-rh,0.12421208750463478,0.054134223210975156,0.1575824990730441,0.10604375231738969,0.1360771227289581,0.12235817575083426,0.1575824990730441,0.14200964034111976
insula-rh,0.12242990654205607,0.04579439252336449,0.13457943925233645,0.17289719626168223,0.1649532710280374,0.09252336448598131,0.14953271028037382,0.11728971962616823
lateralorbitofrontal-rh,0.1177584248390761,0.05528209011737978,0.13971980310488452,0.1321469140477092,0.1673608481635744,0.1101855357819008,0.151836425596365,0.1257099583491102
parahippocampal-rh,0.11227482195224131,0.05446166736489317,0.13699204021784667,0.08127356514453289,0.12023460410557185,0.20569752827817345,0.13699204021784667,0.15207373271889402
rostralanteriorcingulate-lh,0.11754385964912281,0.051228070175438595,0.14982456140350878,0.11157894736842106,0.14,0.11578947368421053,0.17964912280701753,0.1343859649122807
rostralanteriorcingulate-rh,0.11995341614906832,0.056677018633540376,0.14751552795031056,0.09588509316770186,0.1281055900621118,0.14130434782608695,0.14751552795031056,0.16304347826086957
