,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.20204550198288457,0.048215403882279274,0.14026299311208515,0.12252139428094344,0.13358380296389064,0.10519724483406387,0.11646837820914215,0.1317052807347109
frontalpole-lh,0.08734128510965757,0.36744901885340514,0.10196229318968834,0.11504424778761062,0.10157752981916121,0.050788764909580605,0.05617545209696037,0.11966140823393613
frontalpole-rh,0.12903225806451613,0.05088325652841782,0.16609062980030723,0.12999231950844853,0.14612135176651306,0.1077188940092166,0.12864823348694315,0.14151305683563747
insula-rh,0.11842633480529907,0.06041750301083902,0.13669209152950623,0.21738257727820154,0.1672019269369731,0.07587314331593738,0.11280610196708149,0.11120032115616219
lateralorbitofrontal-rh,0.1217985202048947,0.05027509011572757,0.1439954467842914,0.15651678998292545,0.18288749762853349,0.09751470309239234,0.12066021627774616,0.1263517359134889
parahippocampal-rh,0.1204644412191582,0.031446540880503145,0.13425253991291727,0.0899854862119013,0.12288340590227383,0.20948234155781326,0.12675374939525882,0.16473149492017417
rostralanteriorcingulate-lh,0.11772125289047719,0.030691612360731552,0.14189615303762876,0.11772125289047719,0.1336977086398991,0.11141475719991592,0.19150725247004416,0.15535001051082614
rostralanteriorcingulate-rh,0.11706681555927786,0.05806811836962591,0.1360506234878094,0.10199143867485576,0.12395309882747069,0.12786152987158012,0.13642285501581983,0.1985855201935604
