,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.348496835443038,0.32436708860759494,0.0,0.0,0.18947784810126583,0.13765822784810128,0.0,0.0
caudalanteriorcingulate-rh,0.31348444102958123,0.3530541682673838,0.0,0.0,0.19976949673453706,0.1336918939684979,0.0,0.0
frontalpole-lh,0.0,0.0,0.3352941176470588,0.23098039215686275,0.0,0.0,0.11137254901960784,0.32235294117647056
frontalpole-rh,0.0,0.0,0.2241183162684869,0.36746302616609783,0.0,0.008722032612817596,0.12779673871824043,0.27189988623435724
insula-rh,0.24869655891553702,0.2711157455683003,0.0,0.0,0.3102189781021898,0.16996871741397288,0.0,0.0
parahippocampal-rh,0.19988512349224583,0.19988512349224583,0.0,0.012062033314187249,0.1883974727168294,0.39977024698449165,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.1535135135135135,0.18324324324324323,0.0,0.0,0.46594594594594596,0.1972972972972973
rostralanteriorcingulate-rh,0.0,0.0,0.28095238095238095,0.24387755102040817,0.0,0.0,0.12414965986394558,0.3510204081632653
