,bankssts-rh,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,0.7242937853107345,0.10508474576271186,0.0,0.13559322033898305,0.0,0.0,0.0,0.03502824858757062
frontalpole-lh,0.06384408602150538,0.6686827956989247,0.0,0.176747311827957,0.0,0.0,0.0,0.0907258064516129
frontalpole-rh,0.0,0.0,0.4676775738228252,0.0,0.12051077414205906,0.05107741420590583,0.12370311252992817,0.23703112529928172
insula-rh,0.0962904498816101,0.20441988950276244,0.0,0.47198105761641673,0.03314917127071823,0.08760852407261246,0.0,0.10655090765588003
isthmuscingulate-rh,0.0,0.0,0.06355218855218855,0.016835016835016835,0.4671717171717172,0.3228114478114478,0.0,0.12962962962962962
parahippocampal-rh,0.0,0.0,0.029948525970987367,0.05100608329433785,0.3626579316799251,0.4791764155357979,0.0,0.0772110435189518
rostralanteriorcingulate-lh,0.0,0.0,0.17318435754189945,0.0,0.0,0.0,0.605586592178771,0.2212290502793296
rostralanteriorcingulate-rh,0.01614481409001957,0.06604696673189824,0.14530332681017613,0.06604696673189824,0.1506849315068493,0.07974559686888454,0.0958904109589041,0.3801369863013699
