,CP5,P7,P8,TP10,Fp2,P5,PO7,TP8
CP5,0.26666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.13333333333333333,0.0,0.0,0.0,0.6666666666666666,0.1,0.1,0.0
P5,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.0
PO7,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
