,CP5,P7,P8,TP10,Fp2,P5,PO7,TP8
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.38461538461538464,0.23076923076923078,0.0,0.0,0.38461538461538464
Fp2,0.0,0.0,0.0,0.18867924528301888,0.5849056603773585,0.0,0.0,0.22641509433962265
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.34,0.28,0.0,0.0,0.38
