,P7,P8,TP10,FC3,CP3,PO8,P6,TP8
P7,0.3,0.0,0.0,0.3,0.4,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.3,0.0,0.0,0.3,0.4,0.0,0.0,0.0
CP3,0.08333333333333333,0.0,0.0,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
