,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.43661971830985913,0.0,0.0,0.0,0.0,0.11267605633802817,0.4507042253521127,0.0
P7,0.0,0.6326530612244898,0.3673469387755102,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.36,0.0,0.0,0.0,0.0,0.28,0.36,0.0
P5,0.4383561643835616,0.0,0.0,0.0,0.0,0.1095890410958904,0.4520547945205479,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
