,CP5,P7,P8,TP10,Fp2,P5,PO7,TP8
CP5,0.3125,0.0,0.0,0.0,0.0,0.375,0.3125,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.29411764705882354,0.0,0.0,0.0,0.0,0.4117647058823529,0.29411764705882354,0.0
PO7,0.3125,0.0,0.0,0.0,0.0,0.375,0.3125,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
