,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.40625,0.0,0.0,0.0,0.0,0.125,0.4375,0.03125
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.3333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.3333333333333333,0.06666666666666667
P5,0.4117647058823529,0.0,0.0,0.0,0.0,0.11764705882352941,0.4411764705882353,0.029411764705882353
AF4,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285
