,CP5,P7,P8,TP10,Fp2,P5,PO7,TP8
CP5,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.3142857142857143,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.34210526315789475,0.0,0.0,0.0,0.0,0.34210526315789475,0.3157894736842105,0.0
PO7,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.3142857142857143,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
