,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh
parsopercularis-lh,0.18691588785046728,0.1308411214953271,0.1308411214953271,0.17757009345794392,0.1308411214953271,0.0,0.12149532710280374,0.12149532710280374
parstriangularis-rh,0.14035087719298245,0.15789473684210525,0.14035087719298245,0.13157894736842105,0.14035087719298245,0.0,0.14035087719298245,0.14912280701754385
precentral-lh,0.15151515151515152,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.1414141414141414,0.0,0.13131313131313133,0.13131313131313133
precentral-rh,0.16161616161616163,0.13131313131313133,0.13131313131313133,0.1919191919191919,0.13131313131313133,0.010101010101010102,0.12121212121212122,0.12121212121212122
rostralmiddlefrontal-lh,0.15306122448979592,0.14285714285714285,0.14285714285714285,0.15306122448979592,0.14285714285714285,0.0,0.1326530612244898,0.1326530612244898
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
superiortemporal-lh,0.14150943396226415,0.1509433962264151,0.14150943396226415,0.14150943396226415,0.14150943396226415,0.0,0.14150943396226415,0.14150943396226415
superiortemporal-rh,0.1391304347826087,0.1565217391304348,0.1391304347826087,0.13043478260869565,0.1391304347826087,0.0,0.14782608695652175,0.14782608695652175
