,Fp1,FT9,O2,TP10,T8,F4,Fp2,AF8
Fp1,0.35185185185185186,0.0,0.0,0.28703703703703703,0.0,0.0,0.3611111111111111,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.33695652173913043,0.0,0.0,0.32608695652173914,0.0,0.0,0.33695652173913043,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.291044776119403,0.0,0.0,0.23134328358208955,0.0,0.0,0.47761194029850745,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
