,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3617021276595745,0.3829787234042553,0.2553191489361702,0.0,0.0
AFz,0.0,0.0,0.0,0.3103448275862069,0.4827586206896552,0.20689655172413793,0.0,0.0
AF8,0.0,0.0,0.0,0.34285714285714286,0.34285714285714286,0.3142857142857143,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
