,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.5064935064935064,0.032467532467532464,0.0,0.0,0.0,0.0,0.37012987012987014,0.09090909090909091
FT9,0.034482758620689655,0.8017241379310345,0.0,0.0,0.0,0.0,0.0,0.16379310344827586
F8,0.0,0.0,0.5992063492063492,0.0,0.19444444444444445,0.20634920634920634,0.0,0.0
Fp2,0.0,0.0,0.0,0.5831622176591376,0.11498973305954825,0.30184804928131415,0.0,0.0
AFz,0.0,0.0,0.23501199040767387,0.1342925659472422,0.4316546762589928,0.19904076738609114,0.0,0.0
AF8,0.0,0.0,0.16300940438871472,0.2304075235109718,0.13009404388714735,0.47648902821316613,0.0,0.0
AF4,0.41353383458646614,0.0,0.0,0.0,0.0,0.0,0.5488721804511278,0.03759398496240601
F2,0.15294117647058825,0.2235294117647059,0.0,0.0,0.0,0.0,0.07058823529411765,0.5529411764705883
