,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764
