subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S26,Sess02,MOTOR_EXECUTION-LEFT,1.0665107709750565,1.0,0.9045369189342404,1.233266723356009,bootstrap,supercritical,rtwin_broadband
S26,Sess02,MOTOR_EXECUTION-RIGHT,0.9836507936507937,1.0000000000000004,0.8823611111111112,1.0631071428571428,bootstrap,critical,rtwin_broadband
S26,Sess02,MOTOR_IMAGERY-LEFT,1.0684948979591837,1.0,0.9478698979591835,1.199716198979592,bootstrap,supercritical,rtwin_broadband
S26,Sess02,MOTOR_IMAGERY-RIGHT,1.0378968253968253,1.0000000000000002,0.9161904761904761,1.1569444444444446,bootstrap,critical,rtwin_broadband
S26,Sess02,MOTOR_EXECUTION,1.025080782312925,1.0000000000000002,0.8934490150226757,1.148186933106576,bootstrap,supercritical,rtwin_broadband
S26,Sess02,MOTOR_IMAGERY,1.0531958616780046,1.0,0.9320301870748298,1.1783303217120182,bootstrap,supercritical,rtwin_broadband
S26,Sess02,LEFT,1.06750283446712,1.0,0.9262034084467119,1.2164914611678004,bootstrap,supercritical,rtwin_broadband
S26,Sess02,RIGHT,1.0107738095238095,1.0000000000000004,0.8992757936507936,1.1100257936507938,bootstrap,critical,rtwin_broadband
S26,Sess02,LEFT_vs_RIGHT,0.05672902494331056,0.0,-0.1838223852040819,0.3172156675170068,bootstrap,delta,rtwin_broadband
S26,Sess02,IMAGERY_vs_EXECUTION,0.02811507936507951,0.0,-0.21615674603174617,0.28488130668934253,bootstrap,delta,rtwin_broadband
S26,Sess02,ME_LEFT_vs_ME_RIGHT,0.08285997732426287,0.0,-0.15857022392290243,0.3509056122448979,bootstrap,delta,rtwin_broadband
S26,Sess02,MI_LEFT_vs_MI_RIGHT,0.03059807256235847,0.0,-0.20907454648526103,0.2835257227891158,bootstrap,delta,rtwin_broadband
