,cuneus-rh,inferiorparietal-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,lingual-lh,pericalcarine-lh
cuneus-rh,0.4102355808285946,0.043866774979691305,0.10154346060113728,0.11454102355808286,0.038180341186027617,0.20308692120227456,0.045491470349309504,0.04305442729488221
inferiorparietal-lh,0.07033997655334115,0.2403282532239156,0.01875732708089097,0.0023446658851113715,0.223915592028136,0.06096131301289566,0.17819460726846426,0.205158264947245
inferiorparietal-rh,0.12717948717948718,0.012307692307692308,0.48512820512820515,0.10974358974358975,0.0071794871794871795,0.19487179487179487,0.017435897435897435,0.046153846153846156
isthmuscingulate-rh,0.14979757085020243,0.0,0.10222672064777327,0.5293522267206477,0.0,0.19230769230769232,0.0020242914979757085,0.024291497975708502
lateraloccipital-lh,0.06272189349112427,0.24023668639053256,0.01301775147928994,0.0,0.24142011834319527,0.05325443786982249,0.17988165680473372,0.20946745562130178
lateraloccipital-rh,0.19390787518573552,0.03417533432392273,0.13224368499257058,0.14413075780089152,0.029717682020802376,0.3900445765230312,0.03566121842496285,0.04011887072808321
lingual-lh,0.08255659121171771,0.20372836218375498,0.02796271637816245,0.006657789613848202,0.19307589880159787,0.07190412782956059,0.21304926764314247,0.2010652463382157
pericalcarine-lh,0.06374085684430512,0.18495297805642633,0.0522466039707419,0.034482758620689655,0.1786833855799373,0.06478578892371996,0.15673981191222572,0.26436781609195403
