,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,precuneus-rh
bankssts-rh,0.14383561643835616,0.15753424657534246,0.0958904109589041,0.10273972602739725,0.1506849315068493,0.15753424657534246,0.15753424657534246,0.03424657534246575
fusiform-rh,0.12359550561797752,0.17415730337078653,0.0898876404494382,0.08426966292134831,0.15168539325842698,0.16853932584269662,0.1797752808988764,0.028089887640449437
inferiorparietal-rh,0.1125,0.125,0.1875,0.09375,0.15,0.16875,0.11875,0.04375
isthmuscingulate-rh,0.1415929203539823,0.1415929203539823,0.11504424778761062,0.13274336283185842,0.1415929203539823,0.1415929203539823,0.1415929203539823,0.04424778761061947
lateraloccipital-rh,0.12041884816753927,0.16230366492146597,0.10471204188481675,0.08376963350785341,0.16230366492146597,0.17277486910994763,0.15706806282722513,0.03664921465968586
lingual-rh,0.11219512195121951,0.16097560975609757,0.11219512195121951,0.07804878048780488,0.16097560975609757,0.18048780487804877,0.16097560975609757,0.03414634146341464
parahippocampal-rh,0.12352941176470589,0.17647058823529413,0.08823529411764706,0.08235294117647059,0.15294117647058825,0.17058823529411765,0.18235294117647058,0.023529411764705882
precuneus-rh,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.12962962962962962,0.1111111111111111,0.1111111111111111
