,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.30229147571035747,0.05077910174152154,0.04216315307057745,0.22969752520623282,0.11072410632447297,0.18295142071494042,0.052978918423464715,0.02841429880843263
F7,0.1008094186902134,0.44260485651214126,0.0029433406916850625,0.042678440029433405,0.024282560706401765,0.021339220014716703,0.17476085356880058,0.1905813097866078
F8,0.06915213469633193,0.0027059530968129887,0.42092603728202044,0.07907396271797955,0.19061936259771498,0.17378232110643416,0.018340348767288035,0.04539987973541792
Fp2,0.2614038741928765,0.024994792751510102,0.05478025411372631,0.3063945011455947,0.12268277442199542,0.20037492189127265,0.022911893355550928,0.006456988127473443
AFz,0.15041851304775972,0.016494337764647957,0.155096011816839,0.14549483013293943,0.32151649433776464,0.1912850812407681,0.005908419497784343,0.013786312161496799
AF8,0.19438528557599224,0.011229428848015489,0.11268151016456922,0.1872216844143272,0.1504356243949661,0.3192642787996128,0.008712487899322363,0.016069699903194578
AF4,0.11393939393939394,0.19393939393939394,0.024242424242424242,0.04404040404040404,0.008888888888888889,0.01818181818181818,0.4258585858585859,0.1709090909090909
F2,0.0573386224305806,0.1842769563649477,0.05409304002884962,0.010457987738910927,0.01983411467724486,0.029210241615578794,0.15109989181391995,0.49368914532996755
