,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.35,0.0,0.0,0.29,0.0,0.36,0.0,0.0
F7,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.5384615384615384
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3372093023255814,0.0,0.0,0.32558139534883723,0.0,0.3372093023255814,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3050847457627119,0.0,0.0,0.2457627118644068,0.0,0.4491525423728814,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.9047619047619048
