,Fp1,F7,F8,Fp2,AFz,AF8,AF4,F2
Fp1,0.21052631578947367,0.2631578947368421,0.0,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0
F7,0.027210884353741496,0.5170068027210885,0.0,0.19727891156462585,0.0,0.0,0.2585034013605442,0.0
F8,0.0,0.0,0.5993265993265994,0.0,0.0,0.2558922558922559,0.0,0.1447811447811448
Fp2,0.045454545454545456,0.3409090909090909,0.0,0.3181818181818182,0.0,0.0,0.29545454545454547,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3917525773195876,0.0,0.0,0.3865979381443299,0.0,0.22164948453608246
AF4,0.034482758620689655,0.35344827586206895,0.0,0.23275862068965517,0.0,0.0,0.3793103448275862,0.0
F2,0.0,0.0,0.3359375,0.0,0.0,0.3359375,0.0,0.328125
