,Fp1,F7,P8,T8,F4,F8,Fp2,AF7
Fp1,0.49019607843137253,0.0,0.0,0.0,0.0,0.0,0.5098039215686274,0.0
F7,0.0,0.4074074074074074,0.3333333333333333,0.25925925925925924,0.0,0.0,0.0,0.0
P8,0.0,0.3698630136986301,0.3561643835616438,0.273972602739726,0.0,0.0,0.0,0.0
T8,0.0,0.3387096774193548,0.3387096774193548,0.3225806451612903,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.49056603773584906,0.0,0.0,0.0,0.0,0.0,0.5094339622641509,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
