,Fp1,Oz,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.336283185840708,0.0,0.0,0.0,0.0,0.3274336283185841,0.336283185840708,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.44
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
AF7,0.28888888888888886,0.0,0.0,0.0,0.0,0.2740740740740741,0.43703703703703706,0.0
F2,0.0,0.0,0.0,0.5116279069767442,0.0,0.0,0.0,0.4883720930232558
