,Fp1,Oz,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.5,0.0,0.0,0.0,0.0,0.2962962962962963,0.2037037037037037,0.0
Oz,0.0,0.6585365853658537,0.0,0.0,0.0,0.0,0.0,0.34146341463414637
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.0,0.0,0.375,0.225,0.0
AF7,0.34375,0.0,0.0,0.0,0.0,0.34375,0.3125,0.0
F2,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.0,0.48148148148148145
