,Fp1,Oz,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.32926829268292684,0.0,0.34146341463414637,0.0,0.0,0.0,0.32926829268292684,0.0
Oz,0.0,0.4496124031007752,0.0,0.27906976744186046,0.0,0.0,0.0,0.2713178294573643
O2,0.3146067415730337,0.0,0.38202247191011235,0.0,0.0,0.0,0.30337078651685395,0.0
FT10,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.3
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3291139240506329,0.0,0.34177215189873417,0.0,0.0,0.0,0.3291139240506329,0.0
F2,0.0,0.34951456310679613,0.0,0.3106796116504854,0.0,0.0,0.0,0.33980582524271846
