,Fp1,FT10,F4,Fp2,AF7,TP7,C6,AF4
Fp1,0.36363636363636365,0.0,0.0,0.0,0.37662337662337664,0.0,0.2597402597402597,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.29896907216494845,0.0,0.0,0.0,0.4948453608247423,0.0,0.20618556701030927,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.3389830508474576,0.0,0.0,0.0,0.3389830508474576,0.0,0.3220338983050847,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
