,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.18061674008810572,0.1277533039647577,0.12334801762114538,0.12146003775959723,0.144745122718691,0.07300188797986155,0.12208936438011328,0.10698552548772813
frontalpole-rh,0.1379071379071379,0.1586971586971587,0.09424809424809424,0.12474012474012475,0.14899514899514898,0.10048510048510048,0.1469161469161469,0.088011088011088
insula-lh,0.17132867132867133,0.1215034965034965,0.19405594405594406,0.0944055944055944,0.125,0.045454545454545456,0.11363636363636363,0.1346153846153846
insula-rh,0.12583222370173103,0.11917443408788282,0.07123834886817576,0.1904127829560586,0.16311584553928096,0.1411451398135819,0.1384820239680426,0.05059920106524634
lateralorbitofrontal-rh,0.1382262996941896,0.1308868501529052,0.08685015290519878,0.15168195718654434,0.1724770642201835,0.10458715596330276,0.1474006116207951,0.06788990825688074
medialorbitofrontal-lh,0.10071942446043165,0.12769784172661872,0.044064748201438846,0.18794964028776978,0.1510791366906475,0.19874100719424462,0.1447841726618705,0.044964028776978415
rostralanteriorcingulate-lh,0.12768817204301075,0.14180107526881722,0.08534946236559139,0.14045698924731181,0.16129032258064516,0.11021505376344086,0.16061827956989247,0.07258064516129033
rostralanteriorcingulate-rh,0.17551020408163265,0.13163265306122449,0.15510204081632653,0.07959183673469387,0.11530612244897959,0.053061224489795916,0.11224489795918367,0.17755102040816326
