,Fp1,CP1,C4,T8,Fp2,AF7,AF3,AF8
Fp1,0.5692307692307692,0.0,0.0,0.0,0.4307692307692308,0.0,0.0,0.0
CP1,0.0,0.9370629370629371,0.0,0.0,0.0,0.0,0.0,0.06293706293706294
C4,0.0,0.0,0.7745358090185677,0.0,0.0,0.0,0.08753315649867374,0.13793103448275862
T8,0.0,0.0,0.0,0.8434442270058709,0.0,0.15655577299412915,0.0,0.0
Fp2,0.35555555555555557,0.0,0.0,0.0,0.6015873015873016,0.04285714285714286,0.0,0.0
AF7,0.0,0.0,0.0,0.13712374581939799,0.048494983277591976,0.81438127090301,0.0,0.0
AF3,0.0,0.0,0.15178571428571427,0.0,0.0,0.0,0.6964285714285714,0.15178571428571427
AF8,0.0,0.055865921787709494,0.29608938547486036,0.0,0.0,0.0,0.18435754189944134,0.46368715083798884
