,Fp1,FT9,Fp2,AF7,AF3,F1,F5,AF8
Fp1,0.506896551724138,0.0,0.49310344827586206,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.48986486486486486,0.0,0.5101351351351351,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.8524590163934426,0.14754098360655737,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
