,Fp1,FC5,T7,Fp2,AF7,F1,FC3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.06896551724137931,0.9310344827586207,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.5035211267605634,0.4964788732394366
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.4482758620689655,0.5517241379310345
