,Fp1,FC5,T7,Fp2,AF7,F1,FC3,AF8
Fp1,0.5425101214574899,0.0,0.0,0.4574898785425101,0.0,0.0,0.0,0.0
FC5,0.0,0.813953488372093,0.18604651162790697,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,0.0
Fp2,0.46,0.0,0.0,0.54,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
