,Fp1,FC5,TP9,AF7,F1,FC3,AF8,F2
Fp1,0.5102040816326531,0.0,0.0,0.4897959183673469,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.39067055393586003,0.0,0.0,0.30029154518950435,0.30903790087463556,0.0
AF7,0.5102040816326531,0.0,0.0,0.4897959183673469,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.36594202898550726,0.0,0.0,0.3695652173913043,0.2644927536231884,0.0
AF8,0.0,0.0,0.36860068259385664,0.0,0.0,0.25597269624573377,0.37542662116040953,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
