,bankssts-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,transversetemporal-rh
bankssts-rh,0.5545454545454546,0.09696969696969697,0.08787878787878788,0.006060606060606061,0.08181818181818182,0.048484848484848485,0.0,0.12424242424242424
frontalpole-lh,0.05136986301369863,0.4845890410958904,0.17123287671232876,0.02910958904109589,0.13184931506849315,0.03595890410958904,0.0,0.0958904109589041
frontalpole-rh,0.034722222222222224,0.2013888888888889,0.4392361111111111,0.008680555555555556,0.12152777777777778,0.07465277777777778,0.0,0.11979166666666667
parsorbitalis-lh,0.007246376811594203,0.05434782608695652,0.0036231884057971015,0.8260869565217391,0.07971014492753623,0.0,0.0,0.028985507246376812
parsorbitalis-rh,0.03917910447761194,0.15671641791044777,0.13805970149253732,0.05223880597014925,0.4701492537313433,0.022388059701492536,0.0,0.12126865671641791
rostralanteriorcingulate-rh,0.05157593123209169,0.08022922636103152,0.09169054441260745,0.0028653295128939827,0.04871060171919771,0.6905444126074498,0.0,0.034383954154727794
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.07802874743326489,0.08213552361396304,0.11498973305954825,0.012320328542094456,0.10472279260780287,0.03285420944558522,0.0,0.5749486652977412
