,bankssts-lh,caudalanteriorcingulate-rh,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
bankssts-lh,0.8347107438016529,0.0,0.0,0.027548209366391185,0.0,0.0,0.008264462809917356,0.12947658402203857
caudalanteriorcingulate-rh,0.0,0.627177700348432,0.0,0.06620209059233449,0.08013937282229965,0.08362369337979095,0.024390243902439025,0.11846689895470383
entorhinal-lh,0.0,0.0,0.7743467933491687,0.0,0.0,0.0,0.21852731591448932,0.007125890736342043
frontalpole-lh,0.007142857142857143,0.05238095238095238,0.0,0.8023809523809524,0.09523809523809523,0.011904761904761904,0.002380952380952381,0.02857142857142857
frontalpole-rh,0.0,0.049107142857142856,0.0,0.060267857142857144,0.7522321428571429,0.06473214285714286,0.03794642857142857,0.03571428571428571
parahippocampal-rh,0.0,0.06267806267806268,0.002849002849002849,0.002849002849002849,0.05982905982905983,0.8461538461538461,0.02564102564102564,0.0
temporalpole-lh,0.002512562814070352,0.017587939698492462,0.2638190954773869,0.0,0.032663316582914576,0.03015075376884422,0.6532663316582915,0.0
temporalpole-rh,0.14285714285714285,0.08673469387755102,0.007653061224489796,0.03316326530612245,0.03826530612244898,0.012755102040816327,0.00510204081632653,0.673469387755102
