,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.1475054229934924,0.13232104121475055,0.14967462039045554,0.1561822125813449,0.13449023861171366,0.09544468546637744,0.1019522776572668,0.0824295010845987
frontalpole-lh,0.129973474801061,0.2493368700265252,0.15119363395225463,0.14058355437665782,0.11405835543766578,0.06631299734748011,0.07427055702917772,0.07427055702917772
frontalpole-rh,0.14254859611231102,0.1511879049676026,0.15766738660907129,0.1511879049676026,0.12958963282937366,0.09071274298056156,0.09719222462203024,0.07991360691144708
paracentral-lh,0.14549653579676675,0.14780600461893764,0.14780600461893764,0.15473441108545036,0.13163972286374134,0.09006928406466513,0.09699769053117784,0.08545034642032333
paracentral-rh,0.15336134453781514,0.11554621848739496,0.14915966386554622,0.14495798319327732,0.14285714285714285,0.10504201680672269,0.11134453781512606,0.07773109243697479
rostralanteriorcingulate-lh,0.13333333333333333,0.0880952380952381,0.12857142857142856,0.12142857142857143,0.14761904761904762,0.1523809523809524,0.1595238095238095,0.06904761904761905
rostralanteriorcingulate-rh,0.135632183908046,0.09195402298850575,0.1310344827586207,0.12413793103448276,0.14942528735632185,0.14482758620689656,0.15172413793103448,0.07126436781609195
temporalpole-rh,0.11075949367088607,0.10759493670886076,0.11392405063291139,0.11708860759493671,0.0981012658227848,0.06645569620253164,0.07278481012658228,0.31329113924050633
