,bankssts-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.5671321160042965,0.022556390977443608,0.034371643394199784,0.11170784103114931,0.004296455424274973,0.19011815252416756,0.04940923737916219,0.02040816326530612
frontalpole-lh,0.027563395810363836,0.557883131201764,0.10474090407938258,0.0970231532524807,0.06725468577728776,0.07938257993384785,0.04520396912899669,0.020948180815876516
frontalpole-rh,0.03202195791399817,0.09423604757548033,0.48124428179322964,0.023787740164684355,0.2342177493138152,0.059469350411710885,0.06678865507776761,0.008234217749313814
isthmuscingulate-rh,0.10159362549800798,0.09163346613545817,0.027888446215139442,0.5637450199203188,0.0069721115537848604,0.1145418326693227,0.06772908366533864,0.025896414342629483
medialorbitofrontal-rh,0.005859375,0.0634765625,0.2412109375,0.0087890625,0.5576171875,0.0390625,0.080078125,0.00390625
parahippocampal-rh,0.1708407871198569,0.06082289803220036,0.05456171735241502,0.11717352415026834,0.03041144901610018,0.4677996422182469,0.052772808586762074,0.04561717352415027
rostralanteriorcingulate-rh,0.05119825708061002,0.03376906318082789,0.07080610021786492,0.07298474945533769,0.07407407407407407,0.0664488017429194,0.5718954248366013,0.058823529411764705
temporalpole-rh,0.03125,0.020833333333333332,0.00744047619047619,0.05357142857142857,0.002976190476190476,0.07738095238095238,0.07291666666666667,0.7336309523809523
