,cuneus-lh,frontalpole-rh,lateraloccipital-rh,paracentral-rh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-rh
cuneus-lh,0.1443609022556391,0.13458646616541353,0.10977443609022557,0.12406015037593984,0.11428571428571428,0.12030075187969924,0.12781954887218044,0.12481203007518797
frontalpole-rh,0.14067278287461774,0.13990825688073394,0.11085626911314984,0.12538226299694188,0.11467889908256881,0.12003058103975535,0.12232415902140673,0.12614678899082568
lateraloccipital-rh,0.11796042617960426,0.11643835616438356,0.1354642313546423,0.13318112633181126,0.11491628614916286,0.1354642313546423,0.12709284627092846,0.11948249619482496
paracentral-rh,0.12393767705382436,0.12181303116147309,0.12039660056657224,0.1395184135977337,0.11260623229461757,0.13314447592067988,0.13172804532577903,0.11685552407932011
pericalcarine-rh,0.12835093419983754,0.12753858651502845,0.11616571892770106,0.12266450040617384,0.132412672623883,0.11697806661251016,0.12347684809098294,0.132412672623883
rostralanteriorcingulate-lh,0.12177650429799428,0.1174785100286533,0.12607449856733524,0.13896848137535817,0.10888252148997135,0.14111747851002865,0.13252148997134672,0.11318051575931232
rostralanteriorcingulate-rh,0.12846715328467154,0.12116788321167883,0.11605839416058394,0.13138686131386862,0.1145985401459854,0.12773722627737227,0.14087591240875913,0.11970802919708029
superiorparietal-rh,0.13374805598755832,0.13374805598755832,0.11430793157076205,0.12208398133748057,0.12208398133748057,0.1166407465007776,0.12441679626749612,0.13297045101088648
