,cuneus-lh,frontalpole-lh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh,temporalpole-rh
cuneus-lh,0.22323462414578588,0.14464692482915717,0.11275626423690205,0.0,0.1492027334851936,0.1788154897494305,0.14236902050113895,0.0489749430523918
frontalpole-lh,0.1711229946524064,0.19786096256684493,0.12032085561497326,0.0,0.15240641711229946,0.16310160427807488,0.1443850267379679,0.05080213903743316
lateraloccipital-rh,0.1312883435582822,0.11779141104294479,0.18159509202453988,0.0196319018404908,0.1619631901840491,0.14969325153374233,0.15828220858895706,0.07975460122699386
parahippocampal-rh,0.006535947712418301,0.006535947712418301,0.13071895424836602,0.5620915032679739,0.05228758169934641,0.0392156862745098,0.0392156862745098,0.16339869281045752
pericalcarine-rh,0.15741789354473387,0.13363533408833522,0.1404303510758777,0.004530011325028313,0.17667044167610418,0.159682899207248,0.16761041902604756,0.06002265005662514
rostralanteriorcingulate-rh,0.17470525187566988,0.13719185423365488,0.1264737406216506,0.004287245444801715,0.14790996784565916,0.21972132904608788,0.13719185423365488,0.05251875669882101
superiorparietal-rh,0.1592814371257485,0.12934131736526946,0.14491017964071856,0.003592814371257485,0.1724550898203593,0.1532934131736527,0.17604790419161676,0.06107784431137724
temporalpole-rh,0.11380145278450363,0.1016949152542373,0.16707021791767554,0.05084745762711865,0.13801452784503632,0.12832929782082325,0.13317191283292978,0.16707021791767554
