,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.127208480565371,0.12367491166077739,0.13074204946996468,0.13074204946996468,0.1166077738515901,0.12367491166077739,0.12367491166077739,0.12367491166077739
precentral-rh,0.12857142857142856,0.125,0.12857142857142856,0.12857142857142856,0.11785714285714285,0.125,0.125,0.12142857142857143
rostralmiddlefrontal-lh,0.12589928057553956,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.11510791366906475,0.1223021582733813,0.12589928057553956,0.12949640287769784
rostralmiddlefrontal-rh,0.12589928057553956,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.11510791366906475,0.1223021582733813,0.12589928057553956,0.12949640287769784
superiorfrontal-lh,0.12867647058823528,0.12867647058823528,0.125,0.125,0.125,0.12867647058823528,0.1213235294117647,0.11764705882352941
superiortemporal-lh,0.13028169014084506,0.1267605633802817,0.1267605633802817,0.1267605633802817,0.11971830985915492,0.1267605633802817,0.12323943661971831,0.11971830985915492
superiortemporal-rh,0.1259259259259259,0.12222222222222222,0.12962962962962962,0.12962962962962962,0.11481481481481481,0.12222222222222222,0.1259259259259259,0.12962962962962962
supramarginal-lh,0.125,0.12121212121212122,0.12878787878787878,0.12878787878787878,0.11363636363636363,0.12121212121212122,0.125,0.13636363636363635
