,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.19615384615384615,0.12307692307692308,0.16923076923076924,0.12307692307692308,0.09615384615384616,0.1076923076923077,0.09615384615384616,0.08846153846153847
caudalmiddlefrontal-rh,0.09119496855345911,0.1540880503144654,0.13836477987421383,0.14465408805031446,0.11320754716981132,0.11635220125786164,0.1320754716981132,0.11006289308176101
precentral-lh,0.1111111111111111,0.11944444444444445,0.21666666666666667,0.11388888888888889,0.1111111111111111,0.09166666666666666,0.12777777777777777,0.10833333333333334
precentral-rh,0.09508196721311475,0.1540983606557377,0.13442622950819672,0.15081967213114755,0.10819672131147541,0.12131147540983607,0.13114754098360656,0.10491803278688525
rostralmiddlefrontal-lh,0.0707070707070707,0.12121212121212122,0.13468013468013468,0.1111111111111111,0.16498316498316498,0.08754208754208755,0.15488215488215487,0.15488215488215487
superiorfrontal-lh,0.1,0.14074074074074075,0.1259259259259259,0.14444444444444443,0.0962962962962963,0.15555555555555556,0.14444444444444443,0.09259259259259259
superiorfrontal-rh,0.06481481481481481,0.12345679012345678,0.12962962962962962,0.11728395061728394,0.13580246913580246,0.10802469135802469,0.17901234567901234,0.1419753086419753
superiortemporal-lh,0.06551724137931035,0.11724137931034483,0.1310344827586207,0.1103448275862069,0.15517241379310345,0.08620689655172414,0.15517241379310345,0.1793103448275862
