,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.13284132841328414,0.12915129151291513,0.12546125461254612,0.11808118081180811,0.12915129151291513,0.12177121771217712,0.12177121771217712,0.12177121771217712
caudalmiddlefrontal-rh,0.13454545454545455,0.13090909090909092,0.12727272727272726,0.11636363636363636,0.13090909090909092,0.12,0.12,0.12
precentral-rh,0.12631578947368421,0.12982456140350876,0.12631578947368421,0.11929824561403508,0.12982456140350876,0.12280701754385964,0.12280701754385964,0.12280701754385964
rostralmiddlefrontal-lh,0.10963455149501661,0.11295681063122924,0.11295681063122924,0.19601328903654486,0.11295681063122924,0.11960132890365449,0.11960132890365449,0.11627906976744186
rostralmiddlefrontal-rh,0.13120567375886524,0.13120567375886524,0.1276595744680851,0.11702127659574468,0.13120567375886524,0.12056737588652482,0.12056737588652482,0.12056737588652482
superiorfrontal-lh,0.1223021582733813,0.1223021582733813,0.1223021582733813,0.11870503597122302,0.1223021582733813,0.1366906474820144,0.13309352517985612,0.1223021582733813
superiorparietal-rh,0.11643835616438356,0.11643835616438356,0.11643835616438356,0.11301369863013698,0.11643835616438356,0.13013698630136986,0.17465753424657535,0.11643835616438356
superiortemporal-lh,0.12056737588652482,0.12411347517730496,0.12411347517730496,0.12056737588652482,0.12411347517730496,0.13120567375886524,0.13120567375886524,0.12411347517730496
