,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.14285714285714285,0.14906832298136646,0.13043478260869565,0.14906832298136646,0.10559006211180125,0.12422360248447205,0.10559006211180125,0.09316770186335403
caudalmiddlefrontal-rh,0.11616161616161616,0.15151515151515152,0.1414141414141414,0.13636363636363635,0.12121212121212122,0.10101010101010101,0.12121212121212122,0.1111111111111111
precentral-lh,0.09693877551020408,0.1326530612244898,0.15306122448979592,0.11734693877551021,0.14285714285714285,0.08163265306122448,0.14285714285714285,0.1326530612244898
precentral-rh,0.125,0.15217391304347827,0.1358695652173913,0.14673913043478262,0.11413043478260869,0.10869565217391304,0.11413043478260869,0.10326086956521739
rostralmiddlefrontal-lh,0.08196721311475409,0.12021857923497267,0.14207650273224043,0.10382513661202186,0.18032786885245902,0.06557377049180328,0.14754098360655737,0.15846994535519127
superiorfrontal-lh,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.14893617021276595,0.09929078014184398,0.14184397163120568,0.09929078014184398,0.0851063829787234
superiorfrontal-rh,0.08522727272727272,0.125,0.14772727272727273,0.10795454545454546,0.1590909090909091,0.06818181818181818,0.1534090909090909,0.1534090909090909
superiortemporal-lh,0.0783132530120482,0.12048192771084337,0.14457831325301204,0.10240963855421686,0.1746987951807229,0.060240963855421686,0.15060240963855423,0.1686746987951807
