,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.168,0.16,0.152,0.072,0.032,0.128,0.152,0.136
caudalmiddlefrontal-rh,0.14634146341463414,0.15447154471544716,0.16260162601626016,0.07317073170731707,0.032520325203252036,0.13008130081300814,0.16260162601626016,0.13821138211382114
precentral-rh,0.14166666666666666,0.15,0.15833333333333333,0.075,0.03333333333333333,0.13333333333333333,0.16666666666666666,0.14166666666666666
rostralmiddlefrontal-lh,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.12121212121212122,0.06060606060606061,0.13636363636363635,0.13636363636363635,0.13636363636363635
rostralmiddlefrontal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613
superiortemporal-lh,0.14150943396226415,0.1509433962264151,0.1509433962264151,0.07547169811320754,0.03773584905660377,0.14150943396226415,0.1509433962264151,0.1509433962264151
superiortemporal-rh,0.13934426229508196,0.14754098360655737,0.1557377049180328,0.07377049180327869,0.03278688524590164,0.13114754098360656,0.18032786885245902,0.13934426229508196
supramarginal-rh,0.1388888888888889,0.14814814814814814,0.1574074074074074,0.07407407407407407,0.037037037037037035,0.1388888888888889,0.1574074074074074,0.14814814814814814
