,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parstriangularis-rh,0.5116279069767442,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.0
postcentral-lh,0.0,0.26153846153846155,0.2,0.13846153846153847,0.2153846153846154,0.0,0.0,0.18461538461538463
postcentral-rh,0.0,0.17333333333333334,0.26666666666666666,0.05333333333333334,0.24,0.0,0.05333333333333334,0.21333333333333335
precentral-lh,0.0,0.2962962962962963,0.1111111111111111,0.3333333333333333,0.14814814814814814,0.0,0.0,0.1111111111111111
superiorparietal-rh,0.0,0.208955223880597,0.23880597014925373,0.07462686567164178,0.29850746268656714,0.0,0.0,0.1791044776119403
superiortemporal-lh,0.48936170212765956,0.0,0.0,0.0,0.0,0.5106382978723404,0.0,0.0
superiortemporal-rh,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.5238095238095238,0.23809523809523808
supramarginal-lh,0.0,0.19117647058823528,0.25,0.058823529411764705,0.20588235294117646,0.0,0.058823529411764705,0.23529411764705882
