,bankssts-rh,isthmuscingulate-rh,parahippocampal-rh,parsopercularis-lh,precuneus-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.2109375,0.0,0.0,0.1796875,0.0,0.2109375,0.2109375,0.1875
isthmuscingulate-rh,0.0,0.3333333333333333,0.35294117647058826,0.0,0.3137254901960784,0.0,0.0,0.0
parahippocampal-rh,0.0,0.32727272727272727,0.36363636363636365,0.0,0.3090909090909091,0.0,0.0,0.0
parsopercularis-lh,0.18584070796460178,0.0,0.0,0.23008849557522124,0.0,0.18584070796460178,0.18584070796460178,0.21238938053097345
precuneus-rh,0.0,0.2916666666666667,0.3125,0.0,0.3958333333333333,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.21374045801526717,0.0,0.0,0.17557251908396945,0.0,0.21374045801526717,0.21374045801526717,0.183206106870229
temporalpole-rh,0.2109375,0.0,0.0,0.1796875,0.0,0.2109375,0.2109375,0.1875
transversetemporal-rh,0.18803418803418803,0.0,0.0,0.2222222222222222,0.0,0.18803418803418803,0.18803418803418803,0.21367521367521367
