,caudalmiddlefrontal-lh,inferiorparietal-rh,parstriangularis-rh,precentral-lh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.17928286852589642,0.08764940239043825,0.10756972111553785,0.17928286852589642,0.17928286852589642,0.17928286852589642,0.08764940239043825,0.0
inferiorparietal-rh,0.1206896551724138,0.27586206896551724,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.1206896551724138,0.0
parstriangularis-rh,0.14942528735632185,0.12643678160919541,0.14942528735632185,0.14942528735632185,0.14942528735632185,0.14942528735632185,0.12643678160919541,0.0
precentral-lh,0.17928286852589642,0.08764940239043825,0.10756972111553785,0.17928286852589642,0.17928286852589642,0.17928286852589642,0.08764940239043825,0.0
superiorfrontal-lh,0.17928286852589642,0.08764940239043825,0.10756972111553785,0.17928286852589642,0.17928286852589642,0.17928286852589642,0.08764940239043825,0.0
superiorparietal-lh,0.17928286852589642,0.08764940239043825,0.10756972111553785,0.17928286852589642,0.17928286852589642,0.17928286852589642,0.08764940239043825,0.0
superiortemporal-lh,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.12804878048780488,0.21341463414634146,0.018292682926829267
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.9473684210526315
