,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.21153846153846154,0.14743589743589744,0.057692307692307696,0.14743589743589744,0.14743589743589744,0.14743589743589744,0.11538461538461539,0.02564102564102564
inferiorparietal-rh,0.156794425087108,0.156794425087108,0.0627177700348432,0.156794425087108,0.156794425087108,0.156794425087108,0.1254355400696864,0.027874564459930314
parsopercularis-lh,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
parstriangularis-rh,0.156794425087108,0.156794425087108,0.0627177700348432,0.156794425087108,0.156794425087108,0.156794425087108,0.1254355400696864,0.027874564459930314
rostralmiddlefrontal-rh,0.156794425087108,0.156794425087108,0.0627177700348432,0.156794425087108,0.156794425087108,0.156794425087108,0.1254355400696864,0.027874564459930314
superiorfrontal-lh,0.156794425087108,0.156794425087108,0.0627177700348432,0.156794425087108,0.156794425087108,0.156794425087108,0.1254355400696864,0.027874564459930314
superiortemporal-lh,0.1483050847457627,0.1483050847457627,0.07627118644067797,0.1483050847457627,0.1483050847457627,0.1483050847457627,0.1483050847457627,0.03389830508474576
supramarginal-lh,0.11267605633802817,0.11267605633802817,0.014084507042253521,0.11267605633802817,0.11267605633802817,0.11267605633802817,0.11267605633802817,0.30985915492957744
