,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.06537282941777324,0.05005107252298264,0.0,0.03677221654749745,0.06639427987742594,0.06230847803881512,0.0,0.0,0.0,0.05515832482124617,0.0,0.0,0.0030643513789581204,0.06639427987742594,0.06639427987742594,0.0,0.054136874361593465,0.05720122574055159,0.0,0.0,0.06435137895812053,0.04085801838610827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06639427987742594,0.0,0.0,0.006128702757916241,0.0,0.0,0.0,0.0,0.0,0.0,0.024514811031664963,0.0,0.0,0.0,0.0,0.0,0.028600612870275793,0.0602655771195097,0.04800817160367722,0.0,0.0,0.04698672114402452,0.030643513789581207
F3,0.0,0.05820721769499418,0.0570430733410943,0.0,0.04190919674039581,0.05820721769499418,0.05820721769499418,0.0,0.0,0.0,0.05820721769499418,0.0,0.0,0.0034924330616996507,0.05820721769499418,0.05820721769499418,0.0,0.05820721769499418,0.05820721769499418,0.0,0.0,0.05820721769499418,0.046565774155995346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05820721769499418,0.0,0.0,0.006984866123399301,0.0,0.0,0.0,0.0,0.0,0.0,0.027939464493597205,0.0,0.0,0.0,0.0,0.0,0.03259604190919674,0.05820721769499418,0.05471478463329453,0.0,0.0,0.05355064027939464,0.034924330616996506
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.054252199413489736,0.054252199413489736,0.0,0.05278592375366569,0.054252199413489736,0.054252199413489736,0.0,0.0,0.0,0.054252199413489736,0.0,0.0,0.004398826979472141,0.054252199413489736,0.054252199413489736,0.0,0.054252199413489736,0.054252199413489736,0.0,0.0,0.054252199413489736,0.054252199413489736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054252199413489736,0.0,0.0,0.008797653958944282,0.0,0.0,0.0,0.0,0.0,0.0,0.03519061583577713,0.0,0.0,0.0,0.0,0.0,0.04105571847507331,0.054252199413489736,0.054252199413489736,0.0,0.0,0.054252199413489736,0.04398826979472141
FC5,0.0,0.06464646464646465,0.049494949494949494,0.0,0.03636363636363636,0.06767676767676768,0.06161616161616162,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0030303030303030303,0.06868686868686869,0.06868686868686869,0.0,0.05353535353535353,0.05656565656565657,0.0,0.0,0.06363636363636363,0.04040404040404041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06868686868686869,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424242,0.0,0.0,0.0,0.0,0.0,0.028282828282828285,0.0595959595959596,0.047474747474747475,0.0,0.0,0.046464646464646465,0.030303030303030304
FC1,0.0,0.06431535269709543,0.0508298755186722,0.0,0.03734439834024896,0.06431535269709543,0.06327800829875518,0.0,0.0,0.0,0.056016597510373446,0.0,0.0,0.0031120331950207467,0.06431535269709543,0.06431535269709543,0.0,0.054979253112033194,0.058091286307053944,0.0,0.0,0.06431535269709543,0.04149377593360996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06431535269709543,0.0,0.0,0.006224066390041493,0.0,0.0,0.0,0.0,0.0,0.0,0.024896265560165973,0.0,0.0,0.0,0.0,0.0,0.029045643153526972,0.061203319502074686,0.0487551867219917,0.0,0.0,0.04771784232365145,0.03112033195020747
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
