,F7,O1,FT10,F8,Fp2,AF7,AF3,AF8
F7,0.358695652173913,0.0,0.0,0.0,0.2717391304347826,0.3695652173913043,0.0,0.0
O1,0.0,0.4639175257731959,0.17525773195876287,0.17010309278350516,0.0,0.0,0.0,0.19072164948453607
FT10,0.0,0.2595419847328244,0.25190839694656486,0.2366412213740458,0.0,0.0,0.0,0.25190839694656486
F8,0.0,0.25984251968503935,0.2283464566929134,0.25196850393700787,0.0,0.0,0.0,0.25984251968503935
Fp2,0.33783783783783783,0.0,0.0,0.0,0.32432432432432434,0.33783783783783783,0.0,0.0
AF7,0.3541666666666667,0.0,0.0,0.0,0.2604166666666667,0.3854166666666667,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.25925925925925924,0.22962962962962963,0.24444444444444444,0.0,0.0,0.0,0.26666666666666666
