,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.055218855218855216,0.04579124579124579,0.04377104377104377,0.04983164983164983,0.0006734006734006734,0.00202020202020202,0.00808080808080808,0.00202020202020202,0.012121212121212121,0.00808080808080808,0.030303030303030304,0.05117845117845118,0.0,0.0,0.04713804713804714,0.02962962962962963,0.04781144781144781,0.0013468013468013469,0.052525252525252523,0.018855218855218854,0.007407407407407408,0.0006734006734006734,0.02962962962962963,0.0013468013468013469,0.026262626262626262,0.05117845117845118,0.0,0.01818181818181818,0.0,0.0,0.009427609427609427,0.00404040404040404,0.0,0.0,0.010774410774410775,0.0013468013468013469,0.02962962962962963,0.00202020202020202,0.0,0.0,0.0,0.0,0.052525252525252523,0.0,0.0,0.0,0.04915824915824916,0.00404040404040404,0.0006734006734006734,0.03434343434343434,0.024242424242424242,0.0,0.0006734006734006734,0.0013468013468013469,0.008754208754208754,0.008754208754208754,0.0026936026936026937,0.01616161616161616,0.046464646464646465,0.05185185185185185
F3,0.05235988200589971,0.05014749262536873,0.0471976401179941,0.05235988200589971,0.0,0.0,0.00663716814159292,0.0029498525073746312,0.011061946902654867,0.00663716814159292,0.03171091445427729,0.049410029498525077,0.0,0.0,0.05235988200589971,0.02728613569321534,0.05235988200589971,0.0,0.05235988200589971,0.02064896755162242,0.0058997050147492625,0.0,0.03171091445427729,0.0,0.028761061946902654,0.05235988200589971,0.0,0.02064896755162242,0.0,0.0,0.01032448377581121,0.0022123893805309734,0.0,0.0,0.009587020648967551,0.0,0.032448377581120944,0.0022123893805309734,0.0,0.0,0.0,0.0,0.051622418879056046,0.0,0.0,0.0,0.051622418879056046,0.0022123893805309734,0.0,0.03761061946902655,0.02654867256637168,0.0,0.0,0.0,0.004424778761061947,0.007374631268436578,0.0007374631268436578,0.01327433628318584,0.04056047197640118,0.05235988200589971
FT9,0.05045871559633028,0.046636085626911315,0.0481651376146789,0.0481651376146789,0.0,0.0015290519877675841,0.008409785932721712,0.0015290519877675841,0.012996941896024464,0.008409785932721712,0.034403669724770644,0.05045871559633028,0.0,0.0,0.0481651376146789,0.03058103975535168,0.0481651376146789,0.0007645259938837921,0.05045871559633028,0.021406727828746176,0.00764525993883792,0.0,0.03363914373088685,0.0007645259938837921,0.02981651376146789,0.04892966360856269,0.0,0.019877675840978593,0.0,0.0,0.010703363914373088,0.00382262996941896,0.0,0.0,0.011467889908256881,0.0007645259938837921,0.028287461773700305,0.0022935779816513763,0.0,0.0,0.0,0.0,0.05045871559633028,0.0,0.0,0.0,0.047400611620795105,0.00382262996941896,0.0,0.03363914373088685,0.027522935779816515,0.0,0.0,0.0007645259938837921,0.006880733944954129,0.009174311926605505,0.0022935779816513763,0.016055045871559634,0.04357798165137615,0.04969418960244648
FC5,0.054975643702157274,0.04801670146137787,0.04523312456506611,0.05288796102992345,0.0,0.0006958942240779402,0.006958942240779402,0.0027835768963117608,0.011134307585247043,0.006958942240779402,0.030619345859429367,0.05010438413361169,0.0,0.0,0.049408489909533754,0.027139874739039668,0.05010438413361169,0.0,0.05358385525400139,0.019485038274182326,0.006263048016701462,0.0,0.030619345859429367,0.0,0.027139874739039668,0.054279749478079335,0.0,0.019485038274182326,0.0,0.0,0.009742519137091163,0.0027835768963117608,0.0,0.0,0.009742519137091163,0.0,0.032011134307585246,0.0020876826722338203,0.0,0.0,0.0,0.0,0.05288796102992345,0.0,0.0,0.0,0.05219206680584551,0.0027835768963117608,0.0,0.03688239387613083,0.025052192066805846,0.0,0.0,0.0,0.0055671537926235215,0.007654836464857342,0.0013917884481558804,0.013917884481558803,0.04244954766875435,0.054975643702157274
FC1,0.0,0.0,0.0,0.0,0.04037854889589906,0.030914826498422712,0.007570977917981073,0.012618296529968454,0.0031545741324921135,0.007570977917981073,0.0,0.0006309148264984228,0.011356466876971609,0.029022082018927444,0.0,0.0056782334384858045,0.0,0.014511041009463722,0.0,0.0,0.007570977917981073,0.04100946372239748,0.0,0.038485804416403785,0.0,0.0,0.04100946372239748,0.002523659305993691,0.03659305993690852,0.038485804416403785,0.0,0.02965299684542587,0.033438485804416405,0.0416403785488959,0.0037854889589905363,0.038485804416403785,0.0018927444794952682,0.0,0.03659305993690852,0.025236593059936908,0.007570977917981073,0.03974763406940063,0.0,0.04100946372239748,0.04100946372239748,0.04100946372239748,0.0,0.032807570977917984,0.0416403785488959,0.0018927444794952682,0.0,0.0416403785488959,0.02965299684542587,0.014511041009463722,0.030914826498422712,0.0037854889589905363,0.03974763406940063,0.008201892744479496,0.005047318611987382,0.0
C3,0.0007412898443291327,0.0,0.0,0.0,0.03780578206078577,0.037064492216456635,0.010378057820607857,0.011860637509266123,0.005189028910303929,0.010378057820607857,0.0007412898443291327,0.002223869532987398,0.013343217197924388,0.028169014084507043,0.0,0.00815418828762046,0.0,0.018532246108228317,0.0007412898443291327,0.0,0.010378057820607857,0.03780578206078577,0.0,0.0385470719051149,0.0,0.0,0.0363232023721275,0.0,0.033358042994810974,0.034840622683469234,0.0,0.0340993328391401,0.029651593773165306,0.037064492216456635,0.005930318754633061,0.0385470719051149,0.0,0.0,0.0363232023721275,0.022979985174203115,0.008895478131949592,0.03558191252779837,0.0007412898443291327,0.0363232023721275,0.0363232023721275,0.0363232023721275,0.0,0.037064492216456635,0.03780578206078577,0.0,0.0,0.037064492216456635,0.03558191252779837,0.018532246108228317,0.03558191252779837,0.005930318754633061,0.0385470719051149,0.01111934766493699,0.007412898443291327,0.0
T7,0.014792899408284023,0.010355029585798817,0.013313609467455622,0.011834319526627219,0.020710059171597635,0.023668639053254437,0.034023668639053255,0.0,0.023668639053254437,0.034023668639053255,0.014792899408284023,0.01775147928994083,0.0,0.008875739644970414,0.011834319526627219,0.029585798816568046,0.011834319526627219,0.022189349112426034,0.014792899408284023,0.005917159763313609,0.034023668639053255,0.020710059171597635,0.013313609467455622,0.022189349112426034,0.011834319526627219,0.011834319526627219,0.01775147928994083,0.0014792899408284023,0.011834319526627219,0.014792899408284023,0.010355029585798817,0.028106508875739646,0.0073964497041420114,0.019230769230769232,0.02514792899408284,0.022189349112426034,0.0029585798816568047,0.0,0.01775147928994083,0.004437869822485207,0.0,0.016272189349112426,0.014792899408284023,0.01775147928994083,0.01775147928994083,0.01775147928994083,0.010355029585798817,0.028106508875739646,0.020710059171597635,0.004437869822485207,0.010355029585798817,0.019230769230769232,0.020710059171597635,0.022189349112426034,0.03106508875739645,0.02514792899408284,0.02514792899408284,0.03550295857988166,0.028106508875739646,0.013313609467455622
TP9,0.008503401360544218,0.01020408163265306,0.006802721088435374,0.01020408163265306,0.030612244897959183,0.023809523809523808,0.0,0.04421768707482993,0.0,0.0,0.0017006802721088435,0.00510204081632653,0.02040816326530612,0.03231292517006803,0.008503401360544218,0.0,0.008503401360544218,0.006802721088435374,0.008503401360544218,0.003401360544217687,0.0,0.030612244897959183,0.003401360544217687,0.02891156462585034,0.0,0.01020408163265306,0.034013605442176874,0.02040816326530612,0.03571428571428571,0.034013605442176874,0.0,0.02040816326530612,0.03741496598639456,0.03231292517006803,0.0,0.02891156462585034,0.01870748299319728,0.0,0.030612244897959183,0.03571428571428571,0.02040816326530612,0.034013605442176874,0.006802721088435374,0.034013605442176874,0.03231292517006803,0.034013605442176874,0.011904761904761904,0.022108843537414966,0.03231292517006803,0.01870748299319728,0.0017006802721088435,0.03231292517006803,0.025510204081632654,0.006802721088435374,0.01870748299319728,0.0,0.02891156462585034,0.0,0.0,0.008503401360544218
CP5,0.026033690658499236,0.021439509954058193,0.02450229709035222,0.022970903522205207,0.010719754977029096,0.013782542113323124,0.027565084226646247,0.0,0.03522205206738132,0.027565084226646247,0.026033690658499236,0.02909647779479326,0.0,0.0,0.022970903522205207,0.036753445635528334,0.022970903522205207,0.01225114854517611,0.026033690658499236,0.016845329249617153,0.026033690658499236,0.010719754977029096,0.02450229709035222,0.01225114854517611,0.022970903522205207,0.022970903522205207,0.007656967840735069,0.01225114854517611,0.0015313935681470138,0.004594180704441042,0.021439509954058193,0.018376722817764167,0.0,0.009188361408882083,0.033690658499234305,0.01225114854517611,0.013782542113323124,0.004594180704441042,0.007656967840735069,0.0,0.0,0.006125574272588055,0.026033690658499236,0.007656967840735069,0.007656967840735069,0.007656967840735069,0.021439509954058193,0.018376722817764167,0.010719754977029096,0.015313935681470138,0.021439509954058193,0.009188361408882083,0.010719754977029096,0.01225114854517611,0.021439509954058193,0.02909647779479326,0.015313935681470138,0.02909647779479326,0.036753445635528334,0.02450229709035222
CP1,0.014792899408284023,0.010355029585798817,0.013313609467455622,0.011834319526627219,0.020710059171597635,0.023668639053254437,0.034023668639053255,0.0,0.023668639053254437,0.034023668639053255,0.014792899408284023,0.01775147928994083,0.0,0.008875739644970414,0.011834319526627219,0.029585798816568046,0.011834319526627219,0.022189349112426034,0.014792899408284023,0.005917159763313609,0.034023668639053255,0.020710059171597635,0.013313609467455622,0.022189349112426034,0.011834319526627219,0.011834319526627219,0.01775147928994083,0.0014792899408284023,0.011834319526627219,0.014792899408284023,0.010355029585798817,0.028106508875739646,0.0073964497041420114,0.019230769230769232,0.02514792899408284,0.022189349112426034,0.0029585798816568047,0.0,0.01775147928994083,0.004437869822485207,0.0,0.016272189349112426,0.014792899408284023,0.01775147928994083,0.01775147928994083,0.01775147928994083,0.010355029585798817,0.028106508875739646,0.020710059171597635,0.004437869822485207,0.010355029585798817,0.019230769230769232,0.020710059171597635,0.022189349112426034,0.03106508875739645,0.02514792899408284,0.02514792899408284,0.03550295857988166,0.028106508875739646,0.013313609467455622
Pz,0.0436046511627907,0.040697674418604654,0.04263565891472868,0.041666666666666664,0.0009689922480620155,0.0029069767441860465,0.011627906976744186,0.0,0.01744186046511628,0.011627906976744186,0.04263565891472868,0.044573643410852716,0.0,0.0,0.041666666666666664,0.0377906976744186,0.041666666666666664,0.001937984496124031,0.0436046511627907,0.025193798449612403,0.01065891472868217,0.0009689922480620155,0.040697674418604654,0.001937984496124031,0.0377906976744186,0.041666666666666664,0.0,0.022286821705426358,0.0,0.0,0.013565891472868217,0.005813953488372093,0.0,0.0,0.015503875968992248,0.001937984496124031,0.027131782945736434,0.0029069767441860465,0.0,0.0,0.0,0.0,0.0436046511627907,0.0,0.0,0.0,0.040697674418604654,0.005813953488372093,0.0009689922480620155,0.029069767441860465,0.03391472868217054,0.0,0.0009689922480620155,0.001937984496124031,0.007751937984496124,0.012596899224806201,0.003875968992248062,0.01937984496124031,0.041666666666666664,0.04263565891472868
P3,0.05078929306794784,0.0425531914893617,0.043239533287577216,0.04667124227865477,0.002059025394646534,0.0034317089910775567,0.009608785175017159,0.0006863417982155113,0.013726835964310227,0.009608785175017159,0.03088538091969801,0.05147563486616335,0.0,0.0,0.04461221688400824,0.031571722717913524,0.045298558682223745,0.002745367192862045,0.04941660947151681,0.019217570350034317,0.008922443376801648,0.002059025394646534,0.030199039121482498,0.002745367192862045,0.026767330130404943,0.04804392587508579,0.0006863417982155113,0.017158544955387784,0.0,0.0,0.009608785175017159,0.00549073438572409,0.0,0.0013726835964310226,0.012354152367879203,0.002745367192862045,0.02608098833218943,0.002059025394646534,0.0006863417982155113,0.0,0.0,0.0,0.050102951269732326,0.0006863417982155113,0.0006863417982155113,0.0006863417982155113,0.04598490048043926,0.00549073438572409,0.002059025394646534,0.03088538091969801,0.024708304735758406,0.0013726835964310226,0.002059025394646534,0.002745367192862045,0.01029512697323267,0.01029512697323267,0.004118050789293068,0.017844886753603295,0.04667124227865477,0.048730267673301304
P7,0.0,0.0,0.0,0.0,0.03680981595092025,0.03680981595092025,0.0,0.028629856850715747,0.0,0.0,0.0,0.0,0.034764826175869123,0.03680981595092025,0.0,0.0,0.0,0.018404907975460124,0.0,0.0,0.0,0.03680981595092025,0.0,0.03680981595092025,0.0,0.0,0.03680981595092025,0.0,0.03680981595092025,0.03680981595092025,0.0,0.034764826175869123,0.03680981595092025,0.03680981595092025,0.0,0.03680981595092025,0.0,0.0,0.03680981595092025,0.03680981595092025,0.022494887525562373,0.03680981595092025,0.0,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.0,0.03680981595092025,0.03680981595092025,0.0,0.0,0.03680981595092025,0.03680981595092025,0.018404907975460124,0.032719836400818,0.0,0.03680981595092025,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.03907637655417407,0.03019538188277087,0.003552397868561279,0.018650088809946713,0.0,0.003552397868561279,0.0,0.0,0.015985790408525755,0.03907637655417407,0.0,0.0008880994671403197,0.0,0.013321492007104795,0.0,0.0,0.003552397868561279,0.03907637655417407,0.0,0.03818827708703375,0.0,0.0,0.04085257548845471,0.004440497335701598,0.04085257548845471,0.04085257548845471,0.0,0.02664298401420959,0.04085257548845471,0.03996447602131439,0.0,0.03818827708703375,0.003552397868561279,0.0,0.03907637655417407,0.03641207815275311,0.010657193605683837,0.04085257548845471,0.0,0.04085257548845471,0.03996447602131439,0.04085257548845471,0.0,0.03108348134991119,0.03996447602131439,0.003552397868561279,0.0,0.03996447602131439,0.03108348134991119,0.013321492007104795,0.028419182948490232,0.0,0.03818827708703375,0.004440497335701598,0.0,0.0
Oz,0.05243991260014567,0.04806991988346686,0.04734158776402039,0.05098324836125273,0.0,0.0007283321194464676,0.007283321194464676,0.0021849963583394027,0.011653313911143482,0.007283321194464676,0.032046613255644577,0.05098324836125273,0.0,0.0,0.050254916241806266,0.028404952658412235,0.05098324836125273,0.0,0.05243991260014567,0.02039329934450109,0.0065549890750182084,0.0,0.032046613255644577,0.0,0.028404952658412235,0.051711580480699196,0.0,0.019664967225054626,0.0,0.0,0.010196649672250545,0.0029133284777858705,0.0,0.0,0.010196649672250545,0.0,0.03058994901675164,0.0021849963583394027,0.0,0.0,0.0,0.0,0.05243991260014567,0.0,0.0,0.0,0.050254916241806266,0.0029133284777858705,0.0,0.035688273852876914,0.026219956300072834,0.0,0.0,0.0,0.005826656955571741,0.008011653313911144,0.0014566642388929353,0.014566642388929352,0.04224326292789512,0.05243991260014567
O2,0.033524121013900246,0.027800490596892886,0.03025347506132461,0.029435813573180702,0.008994276369582993,0.01062959934587081,0.017988552739165987,0.0,0.018806214227309895,0.017988552739165987,0.029435813573180702,0.03515944399018806,0.0,0.0024529844644317253,0.029435813573180702,0.044971381847914965,0.029435813573180702,0.009811937857726901,0.032706459525756335,0.014717906786590351,0.017170891251022075,0.008994276369582993,0.027800490596892886,0.009811937857726901,0.025347506132461162,0.03025347506132461,0.007358953393295176,0.012264922322158627,0.004088307440719542,0.005723630417007359,0.011447260834014717,0.013082583810302535,0.001635322976287817,0.008994276369582993,0.017988552739165987,0.009811937857726901,0.016353229762878167,0.0024529844644317253,0.007358953393295176,0.0,0.0,0.006541291905151268,0.032706459525756335,0.007358953393295176,0.007358953393295176,0.007358953393295176,0.028618152085036794,0.016353229762878167,0.009811937857726901,0.017988552739165987,0.022076860179885527,0.008176614881439084,0.008994276369582993,0.009811937857726901,0.022076860179885527,0.01553556827473426,0.013900245298446443,0.027800490596892886,0.044971381847914965,0.03107113654946852
P4,0.052821997105643996,0.04775687409551375,0.04703328509406657,0.05137481910274964,0.0,0.000723589001447178,0.00723589001447178,0.002170767004341534,0.011577424023154847,0.00723589001447178,0.03183791606367583,0.05137481910274964,0.0,0.0,0.049927641099855286,0.028219971056439943,0.05065123010130246,0.0,0.052821997105643996,0.020260492040520984,0.006512301013024602,0.0,0.03183791606367583,0.0,0.028219971056439943,0.05209840810419682,0.0,0.019536903039073805,0.0,0.0,0.010130246020260492,0.002894356005788712,0.0,0.0,0.010130246020260492,0.0,0.030390738060781478,0.002170767004341534,0.0,0.0,0.0,0.0,0.052821997105643996,0.0,0.0,0.0,0.05065123010130246,0.002894356005788712,0.0,0.03545586107091172,0.02604920405209841,0.0,0.0,0.0,0.005788712011577424,0.007959479015918957,0.001447178002894356,0.01447178002894356,0.0426917510853835,0.052821997105643996
P8,0.0,0.0,0.0,0.0,0.03526093088857546,0.03526093088857546,0.018335684062059238,0.00846262341325811,0.00846262341325811,0.018335684062059238,0.0,0.0028208744710860366,0.015514809590973202,0.023977433004231313,0.0,0.014104372355430184,0.0,0.03385049365303244,0.0,0.0,0.018335684062059238,0.03526093088857546,0.0,0.03526093088857546,0.0,0.0,0.03244005641748942,0.0,0.02679830747531735,0.029619181946403384,0.0,0.03526093088857546,0.022566995768688293,0.03385049365303244,0.009873060648801129,0.03526093088857546,0.0,0.0,0.03244005641748942,0.019746121297602257,0.004231311706629055,0.031029619181946404,0.0,0.03244005641748942,0.03244005641748942,0.03244005641748942,0.0,0.03526093088857546,0.03526093088857546,0.0,0.0,0.03385049365303244,0.03526093088857546,0.03385049365303244,0.03526093088857546,0.009873060648801129,0.03526093088857546,0.019746121297602257,0.012693935119887164,0.0
TP10,0.05381471389645776,0.04564032697547684,0.04427792915531335,0.0497275204359673,0.0006811989100817438,0.0020435967302452314,0.008174386920980926,0.0020435967302452314,0.01226158038147139,0.008174386920980926,0.030653950953678476,0.051771117166212535,0.0,0.0,0.047683923705722074,0.029291553133514985,0.048365122615803814,0.0013623978201634877,0.052452316076294275,0.01907356948228883,0.007493188010899182,0.0006811989100817438,0.02997275204359673,0.0013623978201634877,0.02656675749318801,0.05108991825613079,0.0,0.018392370572207085,0.0,0.0,0.009536784741144414,0.004087193460490463,0.0,0.0,0.010899182561307902,0.0013623978201634877,0.029291553133514985,0.0020435967302452314,0.0,0.0,0.0,0.0,0.05313351498637602,0.0,0.0,0.0,0.04904632152588556,0.004087193460490463,0.0006811989100817438,0.0340599455040872,0.02452316076294278,0.0,0.0006811989100817438,0.0013623978201634877,0.008174386920980926,0.008855585831062671,0.0027247956403269754,0.01634877384196185,0.04427792915531335,0.051771117166212535
CP6,0.0424597364568082,0.0424597364568082,0.0424597364568082,0.0424597364568082,0.0,0.0,0.008784773060029283,0.0,0.017569546120058566,0.008784773060029283,0.0424597364568082,0.0424597364568082,0.0,0.0,0.0424597364568082,0.03074670571010249,0.0424597364568082,0.0,0.0424597364568082,0.03953147877013177,0.007320644216691069,0.0,0.0424597364568082,0.0,0.040995607613469986,0.0424597364568082,0.0,0.03513909224011713,0.0,0.0,0.017569546120058566,0.0,0.0,0.0,0.014641288433382138,0.0,0.03806734992679356,0.004392386530014641,0.0,0.0,0.0,0.0,0.0424597364568082,0.0,0.0,0.0,0.0424597364568082,0.0,0.0,0.03953147877013177,0.0424597364568082,0.0,0.0,0.0,0.0029282576866764276,0.010248901903367497,0.0,0.010248901903367497,0.036603221083455345,0.0424597364568082
CP2,0.01393188854489164,0.009287925696594427,0.01238390092879257,0.010835913312693499,0.021671826625386997,0.02476780185758514,0.034055727554179564,0.0,0.02321981424148607,0.034055727554179564,0.01393188854489164,0.017027863777089782,0.0,0.009287925696594427,0.010835913312693499,0.029411764705882353,0.010835913312693499,0.02321981424148607,0.01393188854489164,0.0046439628482972135,0.034055727554179564,0.021671826625386997,0.01238390092879257,0.02321981424148607,0.010835913312693499,0.010835913312693499,0.018575851393188854,0.0,0.01238390092879257,0.015479876160990712,0.009287925696594427,0.029411764705882353,0.007739938080495356,0.020123839009287926,0.02476780185758514,0.02321981424148607,0.0015479876160990713,0.0,0.018575851393188854,0.0046439628482972135,0.0,0.017027863777089782,0.01393188854489164,0.018575851393188854,0.018575851393188854,0.018575851393188854,0.009287925696594427,0.029411764705882353,0.021671826625386997,0.0030959752321981426,0.009287925696594427,0.020123839009287926,0.021671826625386997,0.02321981424148607,0.032507739938080496,0.02476780185758514,0.02631578947368421,0.03560371517027864,0.02786377708978328,0.01238390092879257
Cz,0.0,0.0,0.0,0.0,0.04015056461731493,0.030740276035131745,0.0075282308657465494,0.012547051442910916,0.003136762860727729,0.0075282308657465494,0.0,0.0006273525721455458,0.011292346298619825,0.028858218318695106,0.0,0.0056461731493099125,0.0,0.014429109159347553,0.0,0.0,0.0075282308657465494,0.04077791718946048,0.0,0.038268506900878296,0.0,0.0,0.04140526976160602,0.002509410288582183,0.0370138017565872,0.038268506900878296,0.0,0.029485570890840654,0.033877038895859475,0.04203262233375157,0.0037641154328732747,0.038268506900878296,0.0018820577164366374,0.0,0.03638644918444166,0.025094102885821833,0.0075282308657465494,0.04015056461731493,0.0,0.04140526976160602,0.04140526976160602,0.04140526976160602,0.0,0.03262233375156838,0.04203262233375157,0.0018820577164366374,0.0,0.04140526976160602,0.029485570890840654,0.014429109159347553,0.030740276035131745,0.0037641154328732747,0.039523212045169384,0.008155583437892095,0.005018820577164366,0.0
C4,0.044422507403751234,0.04146100691016782,0.04343534057255676,0.04244817374136229,0.0,0.0019743336623889436,0.01085883514313919,0.0,0.01678183613030602,0.01085883514313919,0.044422507403751234,0.044422507403751234,0.0,0.0,0.04244817374136229,0.03652517275419546,0.04244817374136229,0.0009871668311944718,0.044422507403751234,0.02665350444225074,0.009871668311944718,0.0,0.04244817374136229,0.0009871668311944718,0.0384995064165844,0.04244817374136229,0.0,0.023692003948667325,0.0,0.0,0.013820335636722606,0.004935834155972359,0.0,0.0,0.014807502467917079,0.0009871668311944718,0.028627838104639685,0.0029615004935834156,0.0,0.0,0.0,0.0,0.044422507403751234,0.0,0.0,0.0,0.04146100691016782,0.004935834155972359,0.0,0.03060217176702863,0.035538005923000986,0.0,0.0,0.0009871668311944718,0.006910167818361303,0.011846001974333662,0.0029615004935834156,0.017769002961500493,0.040473840078973346,0.04343534057255676
T8,0.0,0.0,0.0,0.0,0.04064516129032258,0.03225806451612903,0.008387096774193548,0.012258064516129033,0.003870967741935484,0.008387096774193548,0.0,0.0012903225806451613,0.011612903225806452,0.02903225806451613,0.0,0.0064516129032258064,0.0,0.015483870967741935,0.0,0.0,0.008387096774193548,0.04064516129032258,0.0,0.03935483870967742,0.0,0.0,0.03935483870967742,0.001935483870967742,0.035483870967741936,0.03741935483870968,0.0,0.03032258064516129,0.03225806451612903,0.04,0.004516129032258065,0.03935483870967742,0.0012903225806451613,0.0,0.03741935483870968,0.025161290322580646,0.007741935483870968,0.03870967741935484,0.0,0.03935483870967742,0.03935483870967742,0.03935483870967742,0.0,0.03354838709677419,0.04064516129032258,0.0012903225806451613,0.0,0.04,0.03096774193548387,0.015483870967741935,0.031612903225806455,0.004516129032258065,0.04,0.00903225806451613,0.005806451612903226,0.0
