,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06470011585420195,0.008466268603511273,0.006149184564655557,0.00900098030478567,0.014348097317529632,0.01657606273950628,0.01978433294715266,0.022814365921040906,0.0191605026289992,0.014704571785045896,0.01978433294715266,0.01550663933695749,0.006327421798413688,0.008644505837269405,0.009624810622939132,0.0056144728633811605,0.002227965421976651,0.010961589876125123,0.013902504233134301,0.011763657428036717,0.011852776044915784,0.008198912752874075,0.014080741466892433,0.028696194635059263,0.006238303181534623,0.01800196060957134,0.007753319668478745,0.0036538632920417075,0.012120131895552982,0.0016932537207022546,0.04785669726405846,0.011585420194278585,0.014882809018804028,0.03939042866054719,0.007040370733446217,0.014437215934408698,0.01800196060957134,0.01372426699937617,0.01372426699937617,0.006951252116567151,0.023527314856073435,0.028250601550663935,0.03564744675162641,0.009624810622939132,0.027805008466268603,0.03520185366723108,0.01577399518759469,0.0021388468050975848,0.02522056857677569,0.017823723375813207,0.028250601550663935,0.023349077622315303,0.013456911148738971,0.02771588984938954,0.003297388824525443,0.023349077622315303,0.019249621245878264,0.006060065947776491,0.01755636752517601,0.008733624454148471,0.0013367792531859906,0.0066838962659299525
Fz,0.007656211410224747,0.055651601218407835,0.014324524573968881,0.008314810241211822,0.013254301473614885,0.02329793364616778,0.025191405285255618,0.025850004116242695,0.00847945994895859,0.011443154688400427,0.018111467852144562,0.019264015806371944,0.017205894459537335,0.018852391537005023,0.018770066683131637,0.018687741829258253,0.01802914299827118,0.018934716390878407,0.008891084218325513,0.026673252654976536,0.015477072528196262,0.016629620482423644,0.014159874866222113,0.024203507038775007,0.013007326911994731,0.01374825059685519,0.016711945336297027,0.014653823989462418,0.018687741829258253,0.012842677204247963,0.0071622622869844405,0.014571499135589035,0.00979665761093274,0.00395159298592245,0.020251914052852555,0.0158063719436898,0.011525479542273813,0.010043632172552894,0.012019428665514118,0.013501276035235037,0.01185477895776735,0.016053346505309953,0.012513377788754425,0.013830575450728575,0.011525479542273813,0.007738536264098131,0.021157487445459783,0.01901704124475179,0.008891084218325513,0.015394747674322877,0.023462583353914546,0.024121182184901623,0.025685354408495925,0.014077550012348727,0.018193792706017946,0.012925002058121348,0.009549683049312587,0.024944430723635464,0.009385033341565818,0.017782168436651025,0.015724047089816416,0.0105375812957932
F3,0.006278777731268313,0.014566764336542486,0.05274173294265383,0.026370866471326915,0.030305567182921725,0.012808706571787358,0.006864796986186689,0.009125156969443281,0.022519882796149016,0.0038509836751778985,0.003683549602344077,0.024110506488070324,0.021682712431979907,0.02310590205106739,0.019087484303055673,0.02201758057764755,0.03382168271243198,0.01105064880703223,0.013729593972373378,0.021598995395563,0.03516115529510255,0.029133528673084972,0.010213478442863123,0.004102134784428631,0.025198827961490162,0.003683549602344077,0.012641272498953537,0.023273336123901214,0.028966094600251152,0.015403934700711594,0.009292591042277103,0.026705734616994558,0.007869401423189619,0.006781079949769778,0.017664294683968188,0.010632063624947678,0.009125156969443281,0.012138970280452072,0.016241105064880704,0.02787777312683131,0.008539137714524905,0.006027626622017581,0.01297614064462118,0.008706571787358728,0.008539137714524905,0.006027626622017581,0.017831728756802008,0.024110506488070324,0.007283382168271243,0.015236500627877772,0.0034323984930933445,0.005190456257848472,0.013311008790288823,0.00996232733361239,0.02385935537881959,0.0017580577647551276,0.01197153620761825,0.03775638342402679,0.00401841774801172,0.03800753453327752,0.014148179154457933,0.00987861029719548
F7,0.008136381247578458,0.008136381247578458,0.024254165052305307,0.054475009686168155,0.014335528864781092,0.015032932971716388,0.008756296009298722,0.011778380472685005,0.01348314606741573,0.010693529639674544,0.00712901975978303,0.03471522665633475,0.02456412243316544,0.020689655172413793,0.023169314219294846,0.0027121270825261525,0.03417280123982952,0.010228593568384348,0.018132506780317706,0.015110422316931422,0.015110422316931422,0.02665633475397133,0.02324680356450988,0.0066640836884928325,0.03192561022859357,0.0065865943432778,0.015032932971716388,0.01875242154203797,0.029678419217357612,0.01425803951956606,0.008136381247578458,0.010538550949244479,0.02061216582719876,0.010151104223169314,0.015962805114296784,0.02061216582719876,0.015497869043006587,0.01983727237504843,0.015730337078651686,0.02936846183649748,0.014645486245641224,0.004959318093762107,0.01689267725687718,0.006199147617202635,0.012320805889190236,0.008368849283223557,0.011158465710964743,0.024641611778380472,0.004339403332041844,0.013870592793490896,0.002092212320805889,0.0019372336303758234,0.009841146842309183,0.013328167376985665,0.023479271600154977,0.004184424641611778,0.018829910887253002,0.02278186749321968,0.011933359163115071,0.02797365362262689,0.011933359163115071,0.020224719101123594
FT9,0.016975630077067278,0.01687148510726932,0.03728389918766924,0.018954384503228495,0.05623828369089773,0.011455946677775464,0.007602582795250989,0.005832118308685691,0.03259737554676109,0.0,0.0015621745469693814,0.01593418037908769,0.01343470110393668,0.013330556134138721,0.019058529473026452,0.029056446573630493,0.024265777962924392,0.006769423036867319,0.011143511768381588,0.022287023536763175,0.044782337013122266,0.02030826911060196,0.008748177463028535,0.006352843157675484,0.013747136013330555,0.0021870443657571337,0.010622786919391794,0.01510102062070402,0.027598416996459072,0.005832118308685691,0.019891689231410124,0.04061653822120392,0.0037492189127265154,0.016559050197875444,0.02009997917100604,0.008019162674442824,0.0043740887315142675,0.010206207040199958,0.011351801707977505,0.02259945844615705,0.014372005832118308,0.018017079775046865,0.02749427202666111,0.0016663195167673402,0.015621745469693814,0.011039366798583628,0.023328473234742762,0.01853780462403666,0.017183920016663193,0.014580295771714226,0.010310352009997917,0.010622786919391794,0.01603832534888565,0.015517600499895855,0.013851280983128515,0.0016663195167673402,0.007498437825453031,0.038117058946052905,0.0,0.03676317433867944,0.009164757342220371,0.005207248489897938
FC5,0.011292882431937492,0.017091930167256745,0.009461604199731412,0.012086436332560128,0.006592601635941888,0.04901721401538274,0.0206324014161885,0.020388230985227688,0.008851178122329386,0.020083017946526675,0.017030887559516542,0.023257233549017212,0.02356244658771823,0.02496642656574289,0.022585764863874983,0.008179709437187157,0.01904529361494323,0.010926626785496276,0.015504822366011476,0.020327188377487485,0.006226345989500672,0.021303870101330728,0.014467098034428031,0.012757905017702357,0.020571358808448296,0.018495910145281406,0.02020510316200708,0.017824441460139177,0.012086436332560128,0.02319619094127701,0.007508240752044927,0.004883408619216213,0.02447808570382127,0.00781345379074594,0.015748992796972287,0.008179709437187157,0.01214747894030033,0.020021975338786472,0.008362837260407764,0.015932120620192895,0.01629837626663411,0.009705774630692223,0.008607007691368575,0.022646807471615186,0.010377243315834452,0.012330606763520938,0.017030887559516542,0.020266145769747283,0.008607007691368575,0.01214747894030033,0.011292882431937492,0.011781223293859115,0.013185203271883775,0.008545965083628372,0.024417043096081066,0.019228421438163838,0.02228055182517397,0.013490416310584789,0.022097424001953362,0.012513734586741546,0.02356244658771823,0.026492491759247956
FC1,0.0163330201633302,0.0232709402327094,0.005781600057816001,0.0080219700802197,0.0052757100527571,0.0244272602442726,0.053407530534075306,0.0265953602659536,0.0089614800896148,0.023632290236322902,0.017561610175616103,0.014598540145985401,0.005420250054202501,0.008455590084555901,0.012430440124304401,0.008672400086724001,0.0059261400592614,0.026017200260172003,0.0092505600925056,0.021175110211751103,0.0046252800462528,0.007732890077328901,0.0187179301871793,0.037580400375804006,0.0073715400737154,0.023849100238491003,0.019223820192238204,0.011707740117077401,0.0080219700802197,0.0101900701019007,0.0129363301293633,0.0029630700296307,0.016911180169111802,0.013369950133699501,0.009756450097564501,0.0162607501626075,0.015321240153212401,0.007082460070824601,0.020452410204524103,0.005058900050589001,0.027101250271012504,0.026306280263062802,0.019946520199465204,0.022186890221868903,0.024354990243549902,0.025077690250776902,0.014454000144540001,0.011201850112018501,0.0147430801474308,0.014454000144540001,0.0297029702970297,0.026884440268844404,0.0136590301365903,0.019296090192960903,0.0058538700585387005,0.021464190214641903,0.018139770181397702,0.011057310110573102,0.021681000216810003,0.005709330057093301,0.0189347401893474,0.013442220134422202
C3,0.017403314917127072,0.021408839779005526,0.007527624309392265,0.010773480662983425,0.003798342541436464,0.023204419889502764,0.02451657458563536,0.0531767955801105,0.010980662983425414,0.019129834254143645,0.03149171270718232,0.016988950276243094,0.019129834254143645,0.02527624309392265,0.015538674033149171,0.010980662983425414,0.0125,0.013535911602209945,0.017955801104972375,0.010980662983425414,0.006975138121546961,0.008011049723756906,0.019267955801104974,0.023066298342541435,0.01691988950276243,0.02037292817679558,0.011118784530386741,0.01664364640883978,0.017334254143646408,0.017886740331491714,0.01526243093922652,0.005110497237569061,0.022237569060773482,0.005317679558011049,0.021477900552486186,0.017334254143646408,0.012430939226519336,0.012983425414364641,0.008287292817679558,0.010842541436464088,0.010290055248618785,0.015469613259668509,0.010566298342541436,0.014295580110497237,0.010911602209944752,0.01691988950276243,0.011395027624309393,0.017334254143646408,0.020303867403314916,0.005248618784530387,0.022237569060773482,0.019475138121546963,0.02783149171270718,0.013743093922651934,0.01781767955801105,0.020925414364640883,0.018162983425414364,0.011809392265193371,0.019820441988950277,0.011464088397790055,0.010704419889502763,0.018093922651933703
T7,0.02179152440249046,0.010142598915444868,0.026611769431612774,0.017573810002008434,0.03072906206065475,0.014661578630247038,0.012351877887125929,0.01616790520184776,0.05824462743522796,0.0,0.009037959429604338,0.01677043583048805,0.014962843944567181,0.017071701144808195,0.01506326571600723,0.023699538059851376,0.018678449487848966,0.008636272343844146,0.01787507531632858,0.018075918859208676,0.031130749146414942,0.014762000401687085,0.015866639887527616,0.014259891544486845,0.014059048001606749,0.012351877887125929,0.013757782687286604,0.021088572002410124,0.02339827274553123,0.004619401486242217,0.024904599317131956,0.02681261297449287,0.009037959429604338,0.017473388230568387,0.02008435428800964,0.009640490058244628,0.0027113878288813013,0.009439646515364532,0.014661578630247038,0.015364531030327375,0.013757782687286604,0.02610966057441253,0.025406708174332195,0.0026109660574412533,0.013657360915846555,0.017674231773448484,0.012351877887125929,0.014661578630247038,0.024402490459931713,0.012351877887125929,0.016268326973287808,0.016368748744727858,0.012753564972886123,0.017071701144808195,0.017172122916248242,0.006326571600723037,0.0028118096003213497,0.026410925888732676,0.0,0.029021891946173932,0.004518979714802169,0.004719823257682266
TP9,0.013474343909126519,0.011045828437132785,0.0037602820211515863,0.010575793184488837,0.0,0.025695260477869172,0.025851938895417155,0.02146494320407364,0.0,0.04935370152761457,0.018018018018018018,0.015667841754798278,0.014571092831962397,0.015041128084606345,0.018879749314531923,0.0008617312965139052,0.014571092831962397,0.018174696435566,0.014806110458284371,0.017077947512730122,0.0,0.012925969447708578,0.015589502546024285,0.019193106149627888,0.018409714061887975,0.02389345867606737,0.029063846455150803,0.012690951821386603,0.004778691735213474,0.02773207990599295,0.009714061887974931,0.0,0.031570701135918526,0.01135918527222875,0.005405405405405406,0.01472777124951038,0.018331374853113983,0.021934978456717588,0.018331374853113983,0.00963572267920094,0.018409714061887975,0.011750881316098707,0.011672542107324716,0.02945554249902076,0.01527614571092832,0.01989815902859381,0.013004308656482569,0.014571092831962397,0.004073638856247552,0.015981198589894243,0.013709361535448493,0.009322365844104974,0.012612612612612612,0.011672542107324716,0.016842929886408148,0.03227575401488445,0.021778300039169605,0.004230317273795535,0.043478260869565216,0.0032119075597336465,0.029142185663924795,0.03345084214649432
